Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TZ_Score,Tenpai,HandComplete
163,West,394,110,0.442,0,,450,0,0,萬子1 萬子7 筒子1 筒子4 筒子5 筒子6 筒子8 東風 東風 白ちゃん 白ちゃん 白ちゃん 發ちゃん
164,South,797,110,0.440,0,,855,0,0,萬子2 萬子2 萬子4 萬子6 萬子8 筒子6 副露筒子8 副露筒子8 副露筒子8 索子4 索子5 索子5 索子6
165,West,392,111,0.437,0,,450,0,0,萬子2 萬子2 萬子7 萬子8 萬子8 萬子9 筒子5 索子3 副露索子4 副露索子4 副露索子4 索子5 東風
166,East,649,110,0.435,0,,705,0,0,萬子1 萬子4 萬子5 萬子5 萬子5 萬子6 筒子2 筒子5 筒子7 筒子8 索子3 索子8 南風
167,North,227,111,0.433,0,,285,0,0,萬子2 萬子2 萬子3 萬子5 萬子7 副露筒子5 筒子5 筒子7 筒子7 筒子8 索子6 東風 白ちゃん
168,South,349,110,0.431,0,,405,0,0,副露萬子4 副露萬子4 副露萬子4 萬子5 筒子3 筒子7 筒子7 筒子8 筒子8 索子1 索子3 索子3 北風
169,South,109,110,0.429,0,,165,0,0,萬子5 萬子5 萬子6 萬子9 筒子2 筒子3 筒子8 筒子8 筒子9 索子6 索子8 索子8 南風
170,North,214,110,0.427,0,,270,0,0,萬子2 萬子5 萬子6 萬子9 筒子2 筒子6 筒子7 筒子7 筒子9 索子2 索子4 索子6 索子9
171,North,139,110,0.424,0,,195,0,0,萬子2 副露筒子5 副露筒子5 副露筒子5赤ドラ 筒子7 索子1 索子1 索子3 索子3 索子7 索子9 西風 中ちゃん
172,North,272,110,0.422,0,,330,0,0,萬子2 萬子6 萬子8 萬子9 筒子2 副露筒子4 筒子4 筒子8 索子2 索子2 索子3 索子9 西風
173,West,559,110,0.420,0,,615,0,0,萬子4 萬子5 萬子5赤ドラ 萬子5 萬子7 筒子2 筒子6 筒子6 索子5赤ドラ 索子5 索子5 索子8 索子8
174,East,394,110,0.418,0,,450,0,0,萬子6 筒子3 筒子4 筒子4 筒子5 筒子6 索子3 索子3 索子4 索子4 索子8 索子8 白ちゃん
175,East,139,110,0.416,0,,195,0,0,萬子5 萬子5 萬子5赤ドラ 萬子7 萬子9 筒子6 筒子7 筒子7 索子1 索子3 索子7 索子7 中ちゃん
176,East,349,110,0.414,0,,405,0,0,萬子2 萬子4 萬子5 萬子7 萬子9 筒子2 筒子4 筒子4 索子1 索子3 索子3 索子6 索子9
177,West,349,110,0.412,0,,405,0,0,萬子2 筒子5赤ドラ 筒子7 索子1 索子3 索子3 索子4 索子7 索子8 索子9 索子9 東風 東風
178,North,244,110,0.410,0,,300,0,0,萬子3 筒子1 筒子4 筒子4 筒子5 索子1 索子2 索子3 索子7 索子7 東風 南風 中ちゃん
179,West,722,111,0.408,0,,780,0,0,副露萬子5 萬子5赤ドラ 萬子6 萬子7 筒子4 筒子5 筒子6 筒子9 索子2 索子2 索子3 索子4 索子5
180,West,347,111,0.406,0,,405,0,0,萬子2 萬子5 萬子6 筒子5 索子3 索子3 索子4 索子7 副露索子8 副露索子8 副露索子8 北風 東風
181,West,617,110,0.404,0,,675,0,0,萬子6 萬子8 萬子9 筒子5 筒子6 筒子8 索子1 索子6 副露西風 副露西風 南風 副露西風 北風
182,South,182,110,0.402,0,,240,0,0,筒子4 筒子6 副露筒子7 副露筒子7 筒子7 副露筒子7 索子1 索子1 索子5 索子5 索子7 索子8 發ちゃん
183,West,572,110,0.400,0,,630,0,0,萬子7 萬子8 筒子1 筒子4 筒子4 副露索子2 副露索子2 副露索子2 索子6 副露索子7 副露索子7 副露索子7 南風
184,North,364,110,0.398,0,,420,0,0,副露萬子2 副露萬子2 副露萬子2 萬子5 萬子6 萬子9 筒子1 筒子2 索子1 索子3 索子3 索子8 白ちゃん
185,West,767,110,0.396,0,,825,0,0,萬子4 副露萬子5 副露萬子5 萬子5 萬子9 索子1 索子1 索子3 索子7 副露索子8 副露索子8 副露索子8 索子9
186,East,332,110,0.394,0,,390,0,0,萬子3 萬子7 筒子2 筒子5 索子2 索子3 索子3 索子3 索子4 索子6 副露白ちゃん 副露白ちゃん 副露白ちゃん
187,North,154,110,0.392,0,,210,0,0,萬子2 萬子4 萬子6 萬子8 筒子2 筒子4 筒子8 筒子9 索子2 索子6 索子6 西風 發ちゃん
188,West,349,110,0.390,0,,405,0,0,萬子1 萬子4 萬子5 筒子3 筒子7 筒子8 筒子8 索子1 索子1 索子2 索子4 索子5 南風
189,East,227,110,0.388,0,,285,0,0,萬子3 萬子6 萬子6 萬子8 筒子2 索子1 索子3 索子4 北風 副露西風 西風 白ちゃん 中ちゃん
190,South,454,110,0.386,0,,510,0,0,萬子8 萬子8 萬子9 筒子1 筒子3 索子5 索子5赤ドラ 索子5 索子6 索子7 索子7 索子9 東風
191,West,439,110,0.384,0,,495,0,0,萬子9 筒子4 筒子7 筒子7 筒子7 筒子8 索子8 北風 東風 副露中ちゃん 副露中ちゃん 白ちゃん 副露中ちゃん
192,North,647,110,0.382,0,,705,0,0,副露萬子4 副露萬子4 副露萬子4 萬子5 萬子7 筒子3 筒子3 筒子4 筒子5赤ドラ 索子3 北風 白ちゃん 發ちゃん
193,East,572,110,0.380,0,,630,0,0,副露萬子5 副露萬子5赤ドラ 副露萬子5 萬子5 萬子5 萬子8 萬子9 筒子7 索子1 索子3 東風 東風 發ちゃん
194,South,349,110,0.378,0,,405,0,0,萬子5 萬子5 萬子5 萬子7 萬子7 筒子8 筒子9 索子2 索子4 索子5 索子7 北風 白ちゃん
195,South,422,111,0.376,0,,480,0,0,萬子1 萬子3 萬子6 筒子2 筒子9 副露索子1 副露索子1 副露索子1 索子4 索子5赤ドラ 索子9 北風 東風
196,West,349,110,0.374,0,,405,0,0,萬子3 萬子5 萬子7 萬子7 筒子6 筒子7 筒子8 筒子9 索子1 索子7 索子7 北風 中ちゃん
197,East,874,110,0.373,0,,930,0,0,萬子5 萬子5 萬子5 萬子7 萬子8 萬子9 萬子9 筒子2 筒子6 筒子6 索子6 索子7 索子8
198,East,587,111,0.371,0,,645,0,0,萬子7 萬子7 筒子6 筒子8 筒子8 筒子8 筒子9 索子1 副露索子3 副露索子3 副露索子3 索子4 索子7
199,West,347,110,0.369,0,,405,0,0,萬子5 副露萬子7 副露萬子7 副露萬子7 萬子9 筒子6 筒子6 索子5赤ドラ 索子6 南風 西風 北風 發ちゃん
200,South,259,110,0.367,0,,315,0,0,萬子2 萬子5 萬子5 萬子5 萬子5赤ドラ 萬子6 萬子6 萬子9 筒子1 筒子5 筒子8 索子1 東風
201,West,694,110,0.365,0,,750,0,0,萬子5 萬子6 萬子9 副露筒子1 副露筒子1 副露筒子1 筒子1 筒子4 筒子5 筒子6 筒子8 索子8 索子9
202,South,197,111,0.363,0,,255,0,0,萬子5 萬子5赤ドラ 萬子5 萬子6 萬子9 筒子4 副露筒子8 副露筒子8 副露筒子8 索子5赤ドラ 索子8 索子8 索子8
203,East,334,110,0.361,0,,390,0,0,萬子4 萬子5 萬子5 萬子5赤ドラ 萬子6 筒子4 筒子6 筒子8 索子5 索子5赤ドラ 索子9 北風 南風
204,East,589,110,0.360,0,,645,0,0,萬子1 萬子7 筒子2 筒子2 筒子2 筒子6 筒子6 筒子9 索子2 索子2 索子2 索子8 白ちゃん
205,East,452,111,0.358,0,,510,0,0,萬子3 萬子5 萬子5赤ドラ 萬子7 萬子8 筒子2 索子2 索子3 索子4 索子4 副露索子7 副露索子7 副露索子7
206,East,154,110,0.356,0,,210,0,0,萬子4 萬子5 萬子5 筒子3 筒子6 索子1 索子2 索子3 索子5赤ドラ 索子8 北風 北風 白ちゃん
207,South,469,110,0.354,0,,525,0,0,萬子1 萬子5 萬子7 萬子8 筒子2 筒子9 筒子9 筒子9 索子1 索子2 索子4 索子9 北風
208,East,499,110,0.353,0,,555,0,0,萬子6 萬子9 筒子4 索子2 索子3 索子7 索子8 西風 副露南風 副露南風 副露南風 中ちゃん 白ちゃん
209,East,349,110,0.351,0,,405,0,0,萬子3 萬子3 萬子4 萬子5 萬子5 萬子6 萬子9 萬子9 萬子9 筒子3 筒子4 筒子6 筒子9
210,North,889,110,0.349,0,,945,0,0,萬子5 萬子5 萬子5赤ドラ 萬子5 萬子9 筒子1 筒子5赤ドラ 筒子5 筒子5 筒子8 索子5赤ドラ 索子7 索子8
211,East,422,111,0.347,0,,480,0,0,萬子5 萬子5 萬子5 萬子9 萬子9 筒子6 筒子8 索子2 副露索子6 副露索子6 副露索子6 索子7 發ちゃん
212,East,244,110,0.346,0,,300,0,0,萬子7 筒子2 筒子2 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 索子2 東風 南風 白ちゃん
213,South,392,110,0.344,0,,450,0,0,萬子6 萬子8 萬子9 筒子2 筒子8 筒子9 索子1 索子3 索子3 副露索子9 副露索子9 副露索子9 中ちゃん
214,South,362,111,0.342,0,,420,0,0,萬子6 萬子9 筒子5 筒子5赤ドラ 筒子6 筒子7 索子6 索子6 索子7 副露索子9 索子9 白ちゃん 中ちゃん
215,South,377,110,0.340,0,,435,0,0,副露萬子8 副露萬子8 副露萬子8 筒子1 筒子4 筒子5 筒子6 筒子7 筒子9 索子7 北風 白ちゃん 白ちゃん
216,West,602,111,0.339,0,,660,0,0,萬子3 萬子7 筒子4 副露筒子6 副露筒子6 副露筒子6 筒子7 筒子8 筒子8 筒子8 索子1 索子3 索子3
217,South,139,110,0.337,0,,195,0,0,萬子1 萬子3 萬子5赤ドラ 萬子7 筒子4 筒子5赤ドラ 筒子6 索子2 索子3 索子3 索子4 索子6 東風
218,South,259,110,0.335,0,,315,0,0,萬子6 萬子6 萬子7 萬子8 筒子1 筒子3 索子1 索子2 索子3 索子5 索子6 北風 發ちゃん
219,West,409,110,0.334,0,,465,0,0,萬子4 萬子5赤ドラ 萬子7 筒子1 筒子2 筒子2 筒子3 筒子4 筒子6 索子5赤ドラ 索子9 南風 東風
220,North,452,111,0.332,0,,510,0,0,萬子3 筒子7 索子1 索子1 索子2 索子4 索子4 索子5 副露索子6 副露索子6 副露索子6 索子6 西風
221,East,647,110,0.330,0,,705,0,0,萬子1 萬子4 筒子3 筒子4 筒子6 副露筒子8 副露筒子8 筒子8 副露筒子8 副露索子6 副露索子6 副露索子6 白ちゃん
222,West,169,110,0.329,0,,225,0,0,萬子1 萬子5赤ドラ 萬子5 萬子7 萬子9 筒子1 筒子2 筒子4 筒子6 索子2 索子3 索子3 索子8
223,South,739,110,0.327,0,,795,0,0,萬子6 萬子9 筒子1 筒子5 筒子6 筒子7 筒子7 副露筒子8 副露筒子8 副露筒子8 索子1 索子5 索子7
224,East,332,111,0.325,0,,390,0,0,萬子6 萬子8 副露筒子5 副露筒子5 副露筒子5赤ドラ 筒子6 筒子7 筒子7 筒子9 索子2 索子6 白ちゃん 中ちゃん
225,East,289,110,0.324,0,,345,0,0,萬子2 萬子2 萬子4 萬子4 萬子9 筒子2 筒子3 筒子4 索子4 索子6 西風 白ちゃん 發ちゃん
226,West,752,110,0.322,0,,810,0,0,萬子1 副露萬子6 副露萬子6 副露萬子6 萬子8 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子9 索子7 索子8 西風
227,West,439,110,0.321,0,,495,0,0,萬子1 萬子3 萬子3 萬子6 筒子3 筒子3 筒子3 筒子8 筒子9 索子8 索子9 東風 白ちゃん
228,South,527,110,0.319,0,,585,0,0,萬子7 筒子4 副露筒子8 副露筒子8 副露筒子8 索子2 索子3 索子5 索子7 副露索子8 副露索子8 副露索子8 中ちゃん
229,East,1335,111,0.317,0,,1395,0,0,萬子3 副露萬子4 副露萬子4 副露萬子4 萬子5 副露萬子7 萬子9 副露筒子6 副露筒子6 副露筒子6 筒子8 索子3 索子4
230,North,469,110,0.316,0,,525,0,0,萬子7 萬子7 萬子9 萬子9 索子1 索子2 索子2 副露索子4 副露索子4 副露索子4 索子9 白ちゃん 中ちゃん
231,West,289,110,0.314,0,,345,0,0,萬子2 萬子4 萬子9 筒子5 筒子6 筒子6 索子5赤ドラ 索子6 索子7 索子8 南風 南風 中ちゃん
232,West,302,110,0.313,0,,360,0,0,副露萬子5 副露萬子5 副露萬子5 萬子9 筒子5 筒子6 筒子8 筒子9 索子4 索子7 西風 白ちゃん 白ちゃん
233,West,167,111,0.311,0,,225,0,0,萬子2 萬子4 萬子8 筒子6 筒子7 索子2 索子2 索子3 索子5 副露西風 副露西風 副露西風 白ちゃん
234,West,452,110,0.309,0,,510,0,0,副露萬子1 副露萬子1 副露萬子1 萬子7 筒子8 索子2 副露索子3 副露索子3 副露索子3 索子9 索子9 西風 白ちゃん
235,North,347,111,0.308,0,,405,0,0,萬子1 副露萬子3 副露萬子3 副露萬子3 萬子7 萬子8 萬子9 萬子9 筒子2 筒子6 索子1 索子2 索子4
236,South,184,110,0.306,0,,240,0,0,萬子6 萬子7 萬子8 筒子4 索子2 索子2 索子3 索子5 索子8 索子8 索子9 北風 北風
237,West,407,110,0.305,0,,465,0,0,萬子3 萬子7 萬子7 筒子2 筒子6 筒子7 筒子8 副露索子5赤ドラ 副露索子5 副露索子5 索子5 索子7 索子7
238,South,632,110,0.303,0,,690,0,0,萬子6 萬子7 副露萬子8 萬子9 索子2 索子3 索子9 副露西風 副露西風 東風 東風 副露西風 西風
239,South,484,110,0.302,0,,540,0,0,萬子3 萬子6 萬子7 筒子6 筒子8 索子6 索子6 索子7 索子7 索子8 東風 東風 中ちゃん
240,East,109,110,0.300,0,,165,0,0,萬子2 筒子1 筒子6 筒子6 筒子7 筒子8 索子1 索子2 索子5 索子6 索子6 南風 北風
241,East,737,111,0.299,0,,795,0,0,萬子4 萬子9 筒子2 筒子3 筒子6 副露索子3 副露索子3 副露索子3 索子4 索子6 索子6 索子7 白ちゃん
242,West,452,111,0.297,0,,510,0,0,萬子2 副露萬子5 副露萬子5赤ドラ 萬子5 筒子3 筒子4 筒子5 筒子5 索子6 索子9 東風 東風 東風
243,North,349,110,0.296,0,,405,0,0,萬子3 萬子5 萬子7 萬子9 萬子9 筒子6 筒子7 筒子7 筒子8 索子6 索子6 索子7 北風
244,South,707,110,0.294,0,,765,0,0,萬子4 萬子5 副露萬子8 萬子8 副露萬子8 萬子9 筒子4 筒子4 筒子5 索子1 索子8 索子9 中ちゃん
245,West,2152,110,0.293,0,,1410,0,1,萬子1 萬子5 萬子5 副露萬子7 副露萬子7 副露萬子7 筒子8 副露索子5 副露索子5 副露索子5 東風 南風 發ちゃん
246,North,409,110,0.291,0,,465,0,0,萬子2 萬子3 萬子7 萬子7 萬子8 筒子5赤ドラ 索子4 索子4 索子8 索子9 西風 發ちゃん 發ちゃん
247,East,482,110,0.290,0,,540,0,0,萬子9 萬子9 筒子4 筒子4 筒子4 筒子5 索子4 副露西風 副露北風 副露北風 副露北風 中ちゃん 中ちゃん
248,North,362,110,0.288,0,,420,0,0,萬子3 萬子4 萬子6 萬子7 萬子9 筒子6 筒子8 索子3 副露索子6 副露索子6 副露索子6 索子7 索子8
249,East,604,110,0.287,0,,660,0,0,副露萬子3 副露萬子3 副露萬子3 萬子5 萬子9 筒子1 筒子1 筒子5赤ドラ 筒子8 筒子8 索子3 索子7 南風
250,North,604,110,0.286,0,,660,0,0,萬子5赤ドラ 萬子6 萬子7 萬子8 筒子7 筒子8 筒子8 索子2 索子5 索子5 索子5 索子6 發ちゃん
251,South,469,110,0.284,0,,525,0,0,萬子6 萬子9 筒子7 筒子8 筒子9 索子2 索子3 索子3 索子5赤ドラ 索子8 北風 白ちゃん 中ちゃん
252,South,930,111,0.283,0,,990,0,0,萬子5 萬子7 索子2 副露索子3 副露索子3 副露索子3 副露索子6 副露索子6 副露索子6 副露索子7 副露索子7 副露索子7 東風
253,South,109,110,0.281,0,,165,0,0,萬子7 萬子8 萬子8 萬子8 筒子3 筒子4 筒子4 筒子7 索子2 索子3 索子5赤ドラ 北風 東風
254,West,244,110,0.280,0,,300,0,0,萬子6 萬子9 筒子1 筒子1 筒子4 筒子5 筒子6 索子5 副露索子6 副露索子6 副露索子6 北風 北風
255,West,722,110,0.279,0,,780,0,0,副露萬子1 副露萬子1 副露萬子1 萬子7 筒子4 筒子6 筒子8 索子1 索子6 索子8 副露南風 副露南風 副露南風
256,South,769,110,0.277,0,,825,0,0,萬子3 萬子5赤ドラ 萬子6 萬子7 萬子8 副露筒子2 副露筒子2 副露筒子2 筒子3 筒子7 筒子8 西風 西風
257,South,139,110,0.276,0,,195,0,0,萬子3 萬子6 筒子4 筒子6 筒子6 副露筒子7 副露筒子7 副露筒子7 索子1 索子2 索子5赤ドラ 索子8 南風
258,South,499,110,0.274,0,,555,0,0,萬子7 筒子4 筒子6 筒子6 筒子6 筒子6 副露索子6 副露索子6 副露索子6 索子6 東風 東風 中ちゃん
259,West,452,111,0.273,0,,510,0,0,萬子1 萬子1 萬子7 筒子3 筒子3 筒子4 副露筒子8 副露筒子8 副露筒子8 索子4 索子8 西風 白ちゃん
260,South,1020,111,0.272,0,,1080,0,0,萬子8 筒子1 筒子5 副露筒子6 副露筒子6 副露筒子6 副露筒子8 副露筒子8 副露筒子8 索子1 索子1 索子2 西風
261,North,242,110,0.270,0,,300,0,0,萬子1 萬子6 萬子8 筒子5 副露筒子7 筒子7 副露筒子7 索子1 索子5赤ドラ 副露索子9 副露索子9 副露索子9 東風
262,East,484,110,0.269,0,,540,0,0,萬子8 萬子8 萬子8 筒子1 筒子2 筒子4 筒子4 筒子6 筒子7 筒子8 索子5 東風 西風
263,East,782,110,0.268,0,,840,0,0,萬子2 萬子5 萬子5 萬子5 萬子9 筒子1 筒子4 索子2 索子3 副露索子6 副露索子6 副露索子6 索子7
264,South,302,111,0.266,0,,360,0,0,萬子2 萬子4 萬子4 萬子7 筒子6 筒子7 筒子7 副露索子5 副露索子5赤ドラ 副露索子5 北風 北風 白ちゃん
265,West,587,110,0.265,0,,645,0,0,副露萬子3 副露萬子3 副露萬子3 萬子6 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子8 索子2 副露索子3 副露索子3 副露索子3
266,North,4,110,0.264,0,,60,0,0,萬子2 萬子5 萬子5 筒子2 筒子5 筒子5 筒子6 索子1 索子3 索子3 索子5赤ドラ 索子6 索子8
267,East,137,110,0.262,0,,195,0,0,萬子6 萬子8 筒子6 筒子9 副露索子6 副露索子6 副露索子6 索子7 索子8 西風 西風 東風 北風
268,South,319,110,0.261,0,,375,0,0,萬子3 萬子5 萬子7 萬子8 筒子6 索子2 索子3 索子5赤ドラ 索子5 索子7 索子8 西風 中ちゃん
269,North,452,111,0.260,0,,510,0,0,萬子4 萬子4 萬子4 萬子7 副露筒子5 副露筒子5 副露筒子5赤ドラ 筒子6 筒子7 索子2 索子2 索子8 東風
270,South,214,110,0.258,0,,270,0,0,萬子1 萬子1 筒子1 副露筒子6 副露筒子6 副露筒子6 筒子7 索子4 索子6 索子8 北風 北風 發ちゃん
271,South,154,110,0.257,0,,210,0,0,萬子4 萬子5 萬子9 筒子8 筒子8 索子1 索子2 索子3 索子5 索子6 南風 南風 發ちゃん
272,South,317,110,0.256,0,,375,0,0,萬子2 萬子4 萬子7 萬子9 副露筒子4 副露筒子4 副露筒子4 筒子5赤ドラ 索子2 索子5 南風 中ちゃん 發ちゃん
273,East,452,111,0.255,0,,510,0,0,萬子3 副露萬子9 副露萬子9 副露萬子9 筒子5 筒子5 索子2 副露索子5 副露索子5 副露索子5 東風 南風 白ちゃん
274,West,332,110,0.253,0,,390,0,0,萬子1 萬子2 萬子7 萬子9 萬子9 副露筒子3 副露筒子3 副露筒子3 筒子7 索子4 北風 西風 南風
275,North,527,111,0.252,0,,585,0,0,副露萬子5 副露萬子5 副露萬子5 萬子6 萬子7 萬子7 筒子1 筒子1 筒子1 筒子5赤ドラ 筒子5 索子7 西風
276,West,227,110,0.251,0,,285,0,0,萬子6 萬子8 筒子1 筒子2 筒子4 副露筒子6 副露筒子6 副露筒子6 筒子9 索子3 索子3 索子7 索子9
277,South,334,110,0.249,0,,390,0,0,萬子2 萬子6 筒子1 筒子7 筒子9 索子1 索子5赤ドラ 索子5 索子6 索子6 副露索子9 副露索子9 索子9
278,South,362,110,0.248,0,,420,0,0,萬子4 筒子1 筒子1 筒子4 副露筒子7 副露筒子7 副露筒子7 筒子8 索子2 索子3 索子7 索子7 索子7
279,South,259,110,0.247,0,,315,0,0,萬子1 萬子2 萬子2 萬子4 萬子7 萬子8 萬子8 筒子7 索子3 索子7 索子7 東風 發ちゃん
280,North,559,110,0.246,0,,615,0,0,萬子3 萬子5 萬子7 筒子3 筒子4 筒子5 筒子7 索子2 索子2 索子4 索子7 索子9 南風
281,West,424,110,0.245,0,,480,0,0,萬子7 筒子5 筒子5赤ドラ 筒子6 副露筒子7 副露筒子7 副露筒子7 筒子8 索子2 索子5赤ドラ 索子9 索子9 西風
282,South,497,110,0.243,0,,555,0,0,萬子2 萬子2 萬子3 萬子3 筒子3 筒子5赤ドラ 筒子5 筒子5 筒子6 副露索子5 索子9 東風 白ちゃん
283,South,274,110,0.242,0,,330,0,0,筒子1 筒子2 筒子5赤ドラ 筒子5 筒子6 筒子6 索子3 索子8 索子8 索子9 索子9 索子9 發ちゃん
284,North,422,110,0.241,0,,480,0,0,萬子5赤ドラ 萬子7 萬子7 副露萬子9 副露萬子9 副露萬子9 筒子4 筒子5 索子2 索子5 索子8 北風 白ちゃん
285,East,304,110,0.240,0,,360,0,0,萬子3 萬子6 萬子9 筒子6 筒子6 筒子6 索子5 索子5 索子5 索子5 索子8 中ちゃん 中ちゃん
286,North,649,110,0.238,0,,705,0,0,筒子5 筒子7 副露索子5赤ドラ 副露索子5 副露索子5 索子6 索子6 索子7 索子7 索子7 索子8 中ちゃん 中ちゃん
287,West,559,110,0.237,0,,615,0,0,萬子7 筒子5 筒子6 筒子7 筒子8 索子1 索子2 索子6 索子6 索子6 東風 東風 北風
288,North,407,110,0.236,0,,465,0,0,萬子4 萬子8 筒子7 筒子9 索子3 索子6 索子8 索子9 副露西風 東風 西風 東風 副露發ちゃん
289,South,677,110,0.235,0,,735,0,0,萬子2 萬子4 萬子8 筒子2 筒子8 筒子8 筒子8 副露索子5 副露索子5 副露索子5 索子9 中ちゃん 中ちゃん
290,South,244,110,0.234,0,,300,0,0,萬子2 萬子4 筒子4 筒子6 筒子7 筒子9 索子2 索子2 索子3 索子5 索子9 索子9 東風
291,West,379,110,0.233,0,,435,0,0,萬子7 萬子8 筒子6 筒子6 筒子7 筒子7 筒子8 索子2 索子6 副露索子8 副露索子8 副露索子8 南風
292,East,437,110,0.231,0,,495,0,0,萬子4 萬子6 萬子6 萬子8 筒子1 筒子3 筒子4 筒子6 索子3 索子4 索子5 索子6 索子8
293,West,750,111,0.230,0,,810,0,0,萬子6 萬子7 副露筒子3 副露筒子3 副露筒子3 副露筒子5 副露筒子5 副露筒子5赤ドラ 副露筒子9 副露筒子9 副露筒子9 西風 白ちゃん
